,day,dayPath,cand,candPath,model,fitPath,json,fitBool,sampling_time,sampler,log_evidence,log_evidence_err,log_noise_evidence,log_bayes_factor
1978,2459481-2459488,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/,ZTF21aceqcwu,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/lc_ZTF21aceqcwu_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21aceqcwu/,,FALSE,,,,,,
1976,2459481-2459488,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/,ZTF21aceqcwu,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/lc_ZTF21aceqcwu_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21aceqcwu/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21aceqcwu/TrPi2018_result.json,TRUE,3045.628916,pymultinest,-10.15601874,0.206523956,0,-10.15601874
1977,2459481-2459488,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/,ZTF21aceqcwu,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/lc_ZTF21aceqcwu_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21aceqcwu/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21aceqcwu/nugent-hyper_result.json,TRUE,18.059129,pymultinest,-6.379612074,0.06195287,0,-6.379612074
1983,2459481-2459488,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/,ZTF21acermma,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/lc_ZTF21acermma_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21acermma/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21acermma/Bu2019lm_result.json,TRUE,12635.96282,pymultinest,-38.77127253,0.110099513,0,-38.77127253
1982,2459481-2459488,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/,ZTF21acermma,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/lc_ZTF21acermma_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21acermma/,,FALSE,,,,,,
1980,2459481-2459488,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/,ZTF21acermma,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/lc_ZTF21acermma_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21acermma/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21acermma/TrPi2018_result.json,TRUE,5171.533111,pymultinest,-40.91846169,0.284453424,0,-40.91846169
1981,2459481-2459488,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/,ZTF21acermma,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/lc_ZTF21acermma_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21acermma/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21acermma/nugent-hyper_result.json,TRUE,36.479802,pymultinest,-33.87140592,0.088149038,0,-33.87140592
1987,2459481-2459488,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/,ZTF21acesilc,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/lc_ZTF21acesilc_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21acesilc/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21acesilc/Bu2019lm_result.json,TRUE,3360.764751,pymultinest,-4.499819856,0.048621527,0,-4.499819856
1986,2459481-2459488,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/,ZTF21acesilc,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/lc_ZTF21acesilc_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21acesilc/,,FALSE,,,,,,
1984,2459481-2459488,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/,ZTF21acesilc,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/lc_ZTF21acesilc_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21acesilc/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21acesilc/TrPi2018_result.json,TRUE,2032.016239,pymultinest,-9.15150062,0.210990401,0,-9.15150062
1985,2459481-2459488,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/,ZTF21acesilc,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/lc_ZTF21acesilc_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21acesilc/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21acesilc/nugent-hyper_result.json,TRUE,17.114002,pymultinest,-4.449010341,0.052947921,0,-4.449010341
1991,2459481-2459488,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/,ZTF21aceytrf,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/lc_ZTF21aceytrf_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21aceytrf/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21aceytrf/Bu2019lm_result.json,TRUE,3299.293084,pymultinest,-2.698693361,0.032811834,0,-2.698693361
1990,2459481-2459488,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/,ZTF21aceytrf,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/lc_ZTF21aceytrf_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21aceytrf/,,FALSE,,,,,,
1988,2459481-2459488,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/,ZTF21aceytrf,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/lc_ZTF21aceytrf_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21aceytrf/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21aceytrf/TrPi2018_result.json,TRUE,2477.748272,pymultinest,-6.948216467,0.191766337,0,-6.948216467
1989,2459481-2459488,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/,ZTF21aceytrf,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/lc_ZTF21aceytrf_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21aceytrf/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21aceytrf/nugent-hyper_result.json,TRUE,18.070522,pymultinest,-4.152518755,0.059346965,0,-4.152518755
1995,2459481-2459488,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/,ZTF21acfaipt,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/lc_ZTF21acfaipt_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21acfaipt/,,FALSE,,,,,,
1994,2459481-2459488,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/,ZTF21acfaipt,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/lc_ZTF21acfaipt_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21acfaipt/,,FALSE,,,,,,
1992,2459481-2459488,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/,ZTF21acfaipt,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/lc_ZTF21acfaipt_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21acfaipt/,,FALSE,,,,,,
1993,2459481-2459488,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/,ZTF21acfaipt,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459481-2459488/lc_ZTF21acfaipt_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459481-2459488/ZTF21acfaipt/,,FALSE,,,,,,
1999,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdvuad,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdvuad_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvuad/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvuad/Bu2019lm_result.json,TRUE,1380.806166,pymultinest,-3.069617457,0.050271743,0,-3.069617457
1998,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdvuad,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdvuad_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvuad/,,FALSE,,,,,,
1996,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdvuad,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdvuad_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvuad/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvuad/TrPi2018_result.json,TRUE,1425.687962,pymultinest,-7.330510589,0.203758263,0,-7.330510589
1997,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdvuad,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdvuad_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvuad/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvuad/nugent-hyper_result.json,TRUE,14.112457,pymultinest,-3.626412633,0.050412677,0,-3.626412633
2003,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdvumo,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdvumo_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvumo/,,FALSE,,,,,,
2002,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdvumo,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdvumo_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvumo/,,FALSE,,,,,,
2000,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdvumo,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdvumo_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvumo/,,FALSE,,,,,,
2001,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdvumo,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdvumo_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvumo/,,FALSE,,,,,,
2007,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdvuvw,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdvuvw_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvuvw/,,FALSE,,,,,,
2006,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdvuvw,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdvuvw_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvuvw/,,FALSE,,,,,,
2004,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdvuvw,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdvuvw_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvuvw/,,FALSE,,,,,,
2005,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdvuvw,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdvuvw_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvuvw/,,FALSE,,,,,,
2011,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdvwbv,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdvwbv_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvwbv/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvwbv/Bu2019lm_result.json,TRUE,3237.708033,pymultinest,-6.701289919,0.053405634,0,-6.701289919
2010,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdvwbv,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdvwbv_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvwbv/,,FALSE,,,,,,
2008,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdvwbv,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdvwbv_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvwbv/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvwbv/TrPi2018_result.json,TRUE,2302.320439,pymultinest,-11.64281108,0.220603866,0,-11.64281108
2009,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdvwbv,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdvwbv_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvwbv/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvwbv/nugent-hyper_result.json,TRUE,29.832753,pymultinest,-6.644507247,0.061310506,0,-6.644507247
2015,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdvwoe,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdvwoe_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvwoe/,,FALSE,,,,,,
2014,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdvwoe,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdvwoe_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvwoe/,,FALSE,,,,,,
2012,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdvwoe,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdvwoe_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvwoe/,,FALSE,,,,,,
2013,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdvwoe,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdvwoe_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdvwoe/,,FALSE,,,,,,
2019,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdwbpx,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdwbpx_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdwbpx/,,FALSE,,,,,,
2018,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdwbpx,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdwbpx_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdwbpx/,,FALSE,,,,,,
2016,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdwbpx,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdwbpx_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdwbpx/,,FALSE,,,,,,
2017,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acdwbpx,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acdwbpx_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acdwbpx/,,FALSE,,,,,,
2023,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acepyyb,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acepyyb_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acepyyb/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acepyyb/Bu2019lm_result.json,TRUE,2974.955145,pymultinest,-7.258987052,0.061748695,0,-7.258987052
2022,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acepyyb,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acepyyb_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acepyyb/,,FALSE,,,,,,
2020,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acepyyb,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acepyyb_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acepyyb/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acepyyb/TrPi2018_result.json,TRUE,2144.877362,pymultinest,-10.69388144,0.217032733,0,-10.69388144
2021,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21acepyyb,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21acepyyb_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acepyyb/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21acepyyb/nugent-hyper_result.json,TRUE,23.260738,pymultinest,-6.505473814,0.065869094,0,-6.505473814
2027,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21aceqcwu,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21aceqcwu_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21aceqcwu/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21aceqcwu/Bu2019lm_result.json,TRUE,5147.343212,pymultinest,-9.926755883,0.068475738,0,-9.926755883
2026,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21aceqcwu,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21aceqcwu_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21aceqcwu/,,FALSE,,,,,,
2024,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21aceqcwu,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21aceqcwu_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21aceqcwu/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21aceqcwu/TrPi2018_result.json,TRUE,3512.284866,pymultinest,-12.78812582,0.21586668,0,-12.78812582
2025,2459482-2459489,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/,ZTF21aceqcwu,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459482-2459489/lc_ZTF21aceqcwu_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21aceqcwu/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459482-2459489/ZTF21aceqcwu/nugent-hyper_result.json,TRUE,27.872911,pymultinest,-8.688028788,0.067530806,0,-8.688028788
